Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/cab/40e8f8ef-2659-42dc-9d84-a82dcdee0b61/reject/,1,1,4.194000008283183,4.194000008283183,4.194000008283183,4.194000008283183,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/41f4cf29-2fe6-4df7-994b-c54d3332471c/reject/,1,0,5.840458004968241,5.840458004968241,5.840458004968241,5.840458004968241,32.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/4267eea8-70c2-4e92-8ac3-afa6e3fd4fa6/reject/,1,0,3.5309999948367476,3.5309999948367476,3.5309999948367476,3.5309999948367476,32.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/42f76070-9b22-4640-89a2-4bf27e834d74/reject/,1,0,6.743333011399955,6.743333011399955,6.743333011399955,6.743333011399955,32.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/43083147-8089-4c3c-b3ad-98f901c5fefe/reject/,1,1,6.416666001314297,6.416666001314297,6.416666001314297,6.416666001314297,126.0,0.0033709517814487487,0.0033709517814487487,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/4387d7e9-0708-4bbd-81b5-60dbfd9037fe/reject/,1,1,3.2899999932851642,3.2899999932851642,3.2899999932851642,3.2899999932851642,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/43eb4451-4f8e-4b60-8cc0-81e955c1a174/reject/,1,0,4.338250000728294,4.338250000728294,4.338250000728294,4.338250000728294,32.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/44031212-98ab-4057-aa66-dc3a6dea72ae/reject/,1,1,6.997833988862112,6.997833988862112,6.997833988862112,6.997833988862112,126.0,0.0033709517814487487,0.0033709517814487487,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/44d05dec-c864-4dd0-a382-853a79ec2515/reject/,1,0,7.367457990767434,7.367457990767434,7.367457990767434,7.367457990767434,32.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/453f7683-05b7-4d4c-9f1c-a7b53bb88e47/reject/,1,1,2.857165993191302,2.857165993191302,2.857165993191302,2.857165993191302,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/45f39e69-176d-402c-b00f-a67bbfb9a9dc/reject/,1,1,15.607000008458272,15.607000008458272,15.607000008458272,15.607000008458272,126.0,0.0033709517814487487,0.0033709517814487487,16,16,16,16,16,16,16,16,16,16,16
POST,/api/v1/cab/465500ec-aee2-4026-a724-00390de58fbf/approve/,1,0,7.847832981497049,7.847832981497049,7.847832981497049,7.847832981497049,32.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
POST,/api/v1/cab/475a11a0-ff29-43aa-b268-c059d4dbbc4a/reject/,1,0,4.352124989964068,4.352124989964068,4.352124989964068,4.352124989964068,32.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/483bee6e-b31d-409e-a095-a8fa67936777/reject/,1,1,2.4589579843450338,2.4589579843450338,2.4589579843450338,2.4589579843450338,126.0,0.0033709517814487487,0.0033709517814487487,2,2,2,2,2,2,2,2,2,2,2
POST,/api/v1/cab/48f96692-e8d5-44dd-a521-c7f92d2fd95f/reject/,1,0,7.565459003672004,7.565459003672004,7.565459003672004,7.565459003672004,32.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
POST,/api/v1/cab/498b4929-baad-480f-bc82-45b669772da4/reject/,1,1,3.380582988029346,3.380582988029346,3.380582988029346,3.380582988029346,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/49a85c26-9cc2-47a0-a0a8-7cf3b58b90c6/reject/,1,1,2.818666980601847,2.818666980601847,2.818666980601847,2.818666980601847,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/4a176b90-e929-4338-9821-2cd27a624707/reject/,1,0,5.7406669948250055,5.7406669948250055,5.7406669948250055,5.7406669948250055,32.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/4a3e25b7-0792-4d93-b0be-cfa66816007f/reject/,1,1,3.0243329820223153,3.0243329820223153,3.0243329820223153,3.0243329820223153,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/4a4e1543-ea31-44b4-a742-42edb58b89ca/reject/,1,0,3.79370799055323,3.79370799055323,3.79370799055323,3.79370799055323,32.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/4a860953-f0ef-4d0e-bfaf-bb7794050034/reject/,1,1,3.003499994520098,3.003499994520098,3.003499994520098,3.003499994520098,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/4b4491ef-fea9-45f0-8d32-e623623592d4/reject/,1,0,12.462457991205156,12.462457991205156,12.462457991205156,12.462457991205156,32.0,0.0033709517814487487,0.0,12,12,12,12,12,12,12,12,12,12,12
POST,/api/v1/cab/4b52a2ae-9461-4d9a-8a5e-dabb376868b9/reject/,1,1,5.5914999975357205,5.5914999975357205,5.5914999975357205,5.5914999975357205,126.0,0.0033709517814487487,0.0033709517814487487,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/4b5b52d9-d265-46e1-b380-7ca61e79a489/reject/,1,1,2.4678329937160015,2.4678329937160015,2.4678329937160015,2.4678329937160015,126.0,0.0033709517814487487,0.0033709517814487487,2,2,2,2,2,2,2,2,2,2,2
POST,/api/v1/cab/4c2f3aee-32e7-49d5-880f-f87fdb03d0b8/reject/,1,1,3.211374976672232,3.211374976672232,3.211374976672232,3.211374976672232,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/4c6a070c-dca9-4f28-b4ab-1b2f6a64b28e/reject/,1,0,24.22979098628275,24.22979098628275,24.22979098628275,24.22979098628275,32.0,0.0033709517814487487,0.0,24,24,24,24,24,24,24,24,24,24,24
POST,/api/v1/cab/4ce84013-93b7-41f6-96fe-97116418b093/reject/,1,1,3.7990830023773015,3.7990830023773015,3.7990830023773015,3.7990830023773015,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/4cebb1d3-47cc-43fc-a6b7-68b431942a15/reject/,1,1,7.949500024551526,7.949500024551526,7.949500024551526,7.949500024551526,126.0,0.0033709517814487487,0.0033709517814487487,8,8,8,8,8,8,8,8,8,8,8
POST,/api/v1/cab/4e720cb6-eb12-4222-92c5-df3b46b6c5e4/reject/,1,1,10.833834006916732,10.833834006916732,10.833834006916732,10.833834006916732,126.0,0.0033709517814487487,0.0033709517814487487,11,11,11,11,11,11,11,11,11,11,11
POST,/api/v1/cab/4e77259f-4aa5-46af-925f-e7e33f4a6037/reject/,1,0,6.427916989196092,6.427916989196092,6.427916989196092,6.427916989196092,32.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/5018a6f9-c9ad-4df8-924b-e32b0f667c09/reject/,1,0,5.578999989666045,5.578999989666045,5.578999989666045,5.578999989666045,32.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/506f1825-de66-4df3-bc64-e8178c54bc28/reject/,1,1,3.7770420021843165,3.7770420021843165,3.7770420021843165,3.7770420021843165,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/50dd13e3-8005-46f0-836e-925590d03247/reject/,1,1,3.6992909736,3.6992909736,3.6992909736,3.6992909736,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/51360d4a-1075-4def-946e-a73a53a3183a/reject/,1,0,8.96337500307709,8.96337500307709,8.96337500307709,8.96337500307709,32.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/51517295-64de-489c-b530-65bc6e3173d3/reject/,1,1,2.475290995789692,2.475290995789692,2.475290995789692,2.475290995789692,126.0,0.0033709517814487487,0.0033709517814487487,2,2,2,2,2,2,2,2,2,2,2
POST,/api/v1/cab/52e8aa8d-5330-4db3-8570-3a3ce9c8eb70/reject/,1,1,3.310875006718561,3.310875006718561,3.310875006718561,3.310875006718561,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/541162e5-8e6c-464e-802a-df1dded18b38/reject/,1,1,9.10450000083074,9.10450000083074,9.10450000083074,9.10450000083074,126.0,0.0033709517814487487,0.0033709517814487487,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/54826cca-8e83-4d61-b609-0c9f8f79a327/reject/,1,1,2.765249984804541,2.765249984804541,2.765249984804541,2.765249984804541,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/549c96c5-216a-41c6-a18c-338a4138557a/reject/,1,0,3.4050000249408185,3.4050000249408185,3.4050000249408185,3.4050000249408185,32.0,0.0033709517814487487,0.0,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/5564128f-8d70-4ae3-b723-476501d9165f/reject/,1,0,6.156624993309379,6.156624993309379,6.156624993309379,6.156624993309379,32.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/563a1065-12b5-472c-848f-667532cdd54a/reject/,1,0,4.675375006627291,4.675375006627291,4.675375006627291,4.675375006627291,32.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/57d5c4c7-f8c5-491f-991c-3afbda871eb4/reject/,1,0,7.099874987034127,7.099874987034127,7.099874987034127,7.099874987034127,32.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/590e2eba-cf42-4b0e-b003-5fb63eb018c5/reject/,1,1,8.571417012717575,8.571417012717575,8.571417012717575,8.571417012717575,126.0,0.0033709517814487487,0.0033709517814487487,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/5ac824fd-702b-45cb-8fc1-a0ede7c5c239/reject/,1,0,6.9759579782839864,6.9759579782839864,6.9759579782839864,6.9759579782839864,32.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/5b2097c1-6067-4409-96c8-0be618beda59/reject/,1,0,12.140915991039947,12.140915991039947,12.140915991039947,12.140915991039947,32.0,0.0033709517814487487,0.0,12,12,12,12,12,12,12,12,12,12,12
POST,/api/v1/cab/5beb0604-23a8-4b0c-82c0-6e425a022cf0/reject/,1,1,8.63441702676937,8.63441702676937,8.63441702676937,8.63441702676937,126.0,0.0033709517814487487,0.0033709517814487487,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/5cad4471-cc98-4d4c-837a-27b8217a1730/reject/,1,0,10.196334013016894,10.196334013016894,10.196334013016894,10.196334013016894,32.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
POST,/api/v1/cab/5ce37f29-24c6-43a1-9d59-1ae280a8b4b4/reject/,1,1,4.925790999550372,4.925790999550372,4.925790999550372,4.925790999550372,126.0,0.0033709517814487487,0.0033709517814487487,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/5cfda5dd-9618-4a0e-9af3-b2ae4d6d1c32/reject/,1,1,2.968124987091869,2.968124987091869,2.968124987091869,2.968124987091869,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/5d96e32f-bf56-45db-8277-f46b1f7e7e54/reject/,1,1,3.681416972540319,3.681416972540319,3.681416972540319,3.681416972540319,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/5e70db2d-f548-41a4-bce3-9f9825455fca/reject/,1,1,2.6100830000359565,2.6100830000359565,2.6100830000359565,2.6100830000359565,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/5f039953-b80b-4ce1-90d0-26a0d0314290/reject/,1,1,4.389333014842123,4.389333014842123,4.389333014842123,4.389333014842123,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/608e9366-8f8a-47f8-bd80-26638c720673/reject/,1,0,26.585084007820114,26.585084007820114,26.585084007820114,26.585084007820114,32.0,0.0033709517814487487,0.0,27,27,27,27,27,27,27,27,27,27,27
POST,/api/v1/cab/62886197-e413-43f6-aaf4-dfa50203acf8/reject/,1,1,4.744291014503688,4.744291014503688,4.744291014503688,4.744291014503688,126.0,0.0033709517814487487,0.0033709517814487487,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/62a455fc-8796-418d-9b83-f792bd43506b/reject/,1,0,7.333833986194804,7.333833986194804,7.333833986194804,7.333833986194804,32.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/62abdb2e-9412-4573-ba79-c170f74bdd64/reject/,1,0,6.806458986829966,6.806458986829966,6.806458986829966,6.806458986829966,32.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/63860ee8-2c64-47ab-ad1d-083f73f2cdd4/reject/,1,1,3.8775000139139593,3.8775000139139593,3.8775000139139593,3.8775000139139593,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/63b45878-59a4-46bf-b8b9-3e3b5aeba739/reject/,1,1,6.4692089799791574,6.4692089799791574,6.4692089799791574,6.4692089799791574,126.0,0.0033709517814487487,0.0033709517814487487,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/63d1ba0d-ec7d-4d83-9543-46a2f131d752/reject/,1,0,4.097625002032146,4.097625002032146,4.097625002032146,4.097625002032146,32.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/6406dcf9-60ca-4b65-987c-c07b173196d4/reject/,1,1,3.23220799327828,3.23220799327828,3.23220799327828,3.23220799327828,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/640ddc12-f912-4f08-9441-8225f2e7a105/reject/,1,0,7.91683400166221,7.91683400166221,7.91683400166221,7.91683400166221,32.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
POST,/api/v1/cab/6500117f-662f-4be2-a25d-db83b192997d/reject/,1,0,4.290125012630597,4.290125012630597,4.290125012630597,4.290125012630597,32.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/65310bbb-33ba-4594-95f2-f183f6250bf8/reject/,1,1,3.961916983826086,3.961916983826086,3.961916983826086,3.961916983826086,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/66ca7d55-4ba9-4293-add4-50e173cface4/reject/,1,1,3.404624992981553,3.404624992981553,3.404624992981553,3.404624992981553,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/6700556c-04bb-4e25-884b-6df5117f7f2c/reject/,1,0,3.3582919859327376,3.3582919859327376,3.3582919859327376,3.3582919859327376,32.0,0.0033709517814487487,0.0,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/67067aba-f17c-42cb-bb54-7c296a1289b7/reject/,1,1,5.834750016219914,5.834750016219914,5.834750016219914,5.834750016219914,126.0,0.0033709517814487487,0.0033709517814487487,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/671f4f8c-34c8-430e-9396-48486234e445/reject/,1,1,3.218791011022404,3.218791011022404,3.218791011022404,3.218791011022404,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/6754a0a2-28f8-4c64-b7bb-9ff2048ef5ba/reject/,1,1,4.790249979123473,4.790249979123473,4.790249979123473,4.790249979123473,126.0,0.0033709517814487487,0.0033709517814487487,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/69575a72-8ee5-4e8d-9d19-9bd0dc641f19/reject/,1,1,5.226791981840506,5.226791981840506,5.226791981840506,5.226791981840506,126.0,0.0033709517814487487,0.0033709517814487487,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/69fd40d5-680b-4e60-be18-ea77f676eb37/reject/,1,1,2.511875005438924,2.511875005438924,2.511875005438924,2.511875005438924,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/6a633c03-a319-4777-8d44-a89ac77e1a4f/reject/,1,1,6.0842499951832,6.0842499951832,6.0842499951832,6.0842499951832,126.0,0.0033709517814487487,0.0033709517814487487,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/6a8bebbc-e86f-4c48-8047-65ec172e8a4c/reject/,1,1,3.968458011513576,3.968458011513576,3.968458011513576,3.968458011513576,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/6b19cadf-5047-4641-ba51-fc373f2e5f29/reject/,1,1,8.016874984605238,8.016874984605238,8.016874984605238,8.016874984605238,126.0,0.0033709517814487487,0.0033709517814487487,8,8,8,8,8,8,8,8,8,8,8
POST,/api/v1/cab/6b1d67b4-64d1-4897-a076-7f4cbcbd2e52/reject/,1,1,13.598292018286884,13.598292018286884,13.598292018286884,13.598292018286884,126.0,0.0033709517814487487,0.0033709517814487487,14,14,14,14,14,14,14,14,14,14,14
POST,/api/v1/cab/6c831470-bd5e-458c-9a06-afb4cbde13c6/reject/,1,0,5.9078749909531325,5.9078749909531325,5.9078749909531325,5.9078749909531325,32.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/6cf7c5cb-d0d4-4b0f-b9d3-3bbf3b87ea95/reject/,1,1,53.085750027094036,53.085750027094036,53.085750027094036,53.085750027094036,126.0,0.0033709517814487487,0.0033709517814487487,53,53,53,53,53,53,53,53,53,53,53
POST,/api/v1/cab/6d28fdf5-4a95-4536-ab54-249d4d045e1d/reject/,1,0,9.346499980892986,9.346499980892986,9.346499980892986,9.346499980892986,32.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/6d55d20b-221a-4828-86b4-b08ed686d66b/reject/,1,0,8.883749978849664,8.883749978849664,8.883749978849664,8.883749978849664,32.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/6db38aa7-4e84-43cf-a718-7a0ddb062bef/reject/,1,0,9.406791999936104,9.406791999936104,9.406791999936104,9.406791999936104,32.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/6e0bb075-02c3-4e25-966f-80101ad52ff4/reject/,1,0,4.792082996573299,4.792082996573299,4.792082996573299,4.792082996573299,32.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/6e225ab1-ecae-48da-9775-05c005af3ca7/reject/,1,1,2.8948749823030084,2.8948749823030084,2.8948749823030084,2.8948749823030084,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/6e412009-e090-41d4-bc61-3c5689811bcd/reject/,1,1,4.309332987759262,4.309332987759262,4.309332987759262,4.309332987759262,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/6e6623dc-eb03-4a86-b72c-294b2e18218f/reject/,1,0,11.098666989710182,11.098666989710182,11.098666989710182,11.098666989710182,32.0,0.0033709517814487487,0.0,11,11,11,11,11,11,11,11,11,11,11
POST,/api/v1/cab/6f04804c-7928-48c9-87ff-76780176bd8b/reject/,1,1,6.822625000495464,6.822625000495464,6.822625000495464,6.822625000495464,126.0,0.0033709517814487487,0.0033709517814487487,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/6f0a730a-360e-460a-bc3b-7d7127e0df7b/reject/,1,1,3.96045800880529,3.96045800880529,3.96045800880529,3.96045800880529,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/6f934a26-fbb8-4728-bacc-cc33eb7c100c/reject/,1,1,5.093542014947161,5.093542014947161,5.093542014947161,5.093542014947161,126.0,0.0033709517814487487,0.0033709517814487487,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/6fd45bf2-9aac-4e0a-8f74-3e9c9f947a0b/reject/,1,1,5.223750020377338,5.223750020377338,5.223750020377338,5.223750020377338,126.0,0.0033709517814487487,0.0033709517814487487,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/6fe673fa-fd02-4b20-a691-b9bde8043211/reject/,1,0,10.558542009675875,10.558542009675875,10.558542009675875,10.558542009675875,32.0,0.0033709517814487487,0.0,11,11,11,11,11,11,11,11,11,11,11
POST,/api/v1/cab/709bb003-5961-4e61-936d-8c1bda7414dd/reject/,1,1,3.5075000196229666,3.5075000196229666,3.5075000196229666,3.5075000196229666,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/715e4b82-1494-4b23-a9f4-3b099e2a9f89/reject/,1,1,7.013082999037579,7.013082999037579,7.013082999037579,7.013082999037579,126.0,0.0033709517814487487,0.0033709517814487487,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/720c16b3-81e8-497a-9545-e44e3329cc15/reject/,1,1,2.5975839816965163,2.5975839816965163,2.5975839816965163,2.5975839816965163,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/7237a622-3ab6-407f-8ea3-406bb578a540/reject/,1,0,4.961250000633299,4.961250000633299,4.961250000633299,4.961250000633299,32.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/7290966e-4eb8-4f79-8b08-81f99c037c74/reject/,1,0,21.54533300199546,21.54533300199546,21.54533300199546,21.54533300199546,32.0,0.0033709517814487487,0.0,22,22,22,22,22,22,22,22,22,22,22
POST,/api/v1/cab/740475dd-4e06-47d9-a3be-5236735a15f4/reject/,1,1,2.937333018053323,2.937333018053323,2.937333018053323,2.937333018053323,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/7422c61b-efef-471e-919c-aa06a453c8d2/reject/,1,1,7.3890000057872385,7.3890000057872385,7.3890000057872385,7.3890000057872385,126.0,0.0033709517814487487,0.0033709517814487487,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/74db3dbd-f25b-4a0e-9aa1-df5d038dec82/reject/,1,1,2.451333013596013,2.451333013596013,2.451333013596013,2.451333013596013,126.0,0.0033709517814487487,0.0033709517814487487,2,2,2,2,2,2,2,2,2,2,2
POST,/api/v1/cab/74e4cd7a-70e9-4a83-91e9-883a20386590/reject/,1,0,4.9957500013988465,4.9957500013988465,4.9957500013988465,4.9957500013988465,32.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/75c025a2-cacb-4073-b2f0-3fcceab7016c/reject/,1,1,6.8500420020427555,6.8500420020427555,6.8500420020427555,6.8500420020427555,126.0,0.0033709517814487487,0.0033709517814487487,7,7,7,7,7,7,7,7,7,7,7
POST,/api/v1/cab/75e64b0c-2568-4034-8b17-f3300c3f49b6/reject/,1,1,5.031208012951538,5.031208012951538,5.031208012951538,5.031208012951538,126.0,0.0033709517814487487,0.0033709517814487487,5,5,5,5,5,5,5,5,5,5,5
POST,/api/v1/cab/763d26dd-f4f3-43f3-9521-3c1e4764d301/reject/,1,1,9.325332997832447,9.325332997832447,9.325332997832447,9.325332997832447,126.0,0.0033709517814487487,0.0033709517814487487,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/76b6a13b-da4f-40d0-97e3-04f250a7baae/reject/,1,1,6.182957993587479,6.182957993587479,6.182957993587479,6.182957993587479,126.0,0.0033709517814487487,0.0033709517814487487,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/76bddc32-bb18-4bf7-a32d-e53052567b60/reject/,1,0,5.5480829905718565,5.5480829905718565,5.5480829905718565,5.5480829905718565,32.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
POST,/api/v1/cab/76cc5f90-6870-4b6f-937a-e25a401e4213/reject/,1,1,3.68512500426732,3.68512500426732,3.68512500426732,3.68512500426732,126.0,0.0033709517814487487,0.0033709517814487487,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/77c93b66-c7d1-4418-a514-2e44c23f8ced/reject/,1,0,8.892708021448925,8.892708021448925,8.892708021448925,8.892708021448925,32.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/77e48e05-8116-41f5-8b81-4d9f7aba8faa/reject/,1,0,3.9607500075362623,3.9607500075362623,3.9607500075362623,3.9607500075362623,32.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
POST,/api/v1/cab/786de1ff-c095-4832-9fec-c513725bec29/reject/,1,1,2.5419169978704304,2.5419169978704304,2.5419169978704304,2.5419169978704304,126.0,0.0033709517814487487,0.0033709517814487487,3,3,3,3,3,3,3,3,3,3,3
POST,/api/v1/cab/7a4df201-e39a-474d-8ea2-4ca57ca944fb/reject/,1,1,9.252749994629994,9.252749994629994,9.252749994629994,9.252749994629994,126.0,0.0033709517814487487,0.0033709517814487487,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/7ca3d129-208f-4858-a357-baf751058996/reject/,1,1,12.405999994371086,12.405999994371086,12.405999994371086,12.405999994371086,126.0,0.0033709517814487487,0.0033709517814487487,12,12,12,12,12,12,12,12,12,12,12
POST,/api/v1/cab/7d28aa22-006f-4615-933b-c74d76fc5d11/reject/,1,1,8.671666990267113,8.671666990267113,8.671666990267113,8.671666990267113,126.0,0.0033709517814487487,0.0033709517814487487,9,9,9,9,9,9,9,9,9,9,9
POST,/api/v1/cab/7d741eb3-abb0-4c2e-97b1-e98fcf1e7eae/reject/,1,0,4.117542004678398,4.117542004678398,4.117542004678398,4.117542004678398,32.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
