Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769058400,1000,,Aggregated,50.100000,50.100000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6587,6587,18000.0,13583.972858620069,1.6159169899765402,34878.44095900073,110562.70350690755
1769058401,1000,,Aggregated,55.100000,55.100000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6636,6636,18000.0,13625.501128594993,1.6159169899765402,34878.44095900073,110802.20629897529
1769058402,1000,,Aggregated,55.100000,55.100000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6662,6662,18000.0,13656.195166263484,1.6159169899765402,34878.44095900073,110742.42464725308
1769058403,1000,,Aggregated,53.700000,53.700000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6771,6771,18000.0,13760.490802218177,1.6159169899765402,34878.44095900073,110943.3841382366
1769058404,1000,,Aggregated,51.200000,51.200000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6798,6798,18000.0,13793.200171261587,1.6159169899765402,34878.44095900073,110825.04192409532
1769058405,1000,,Aggregated,51.800000,51.800000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6848,6848,18000.0,13835.383049762873,1.6159169899765402,34878.44095900073,111060.3859521028
1769058406,1000,,Aggregated,48.400000,48.400000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6862,6862,18000.0,13847.742888556708,1.6159169899765402,34878.44095900073,111110.36301369863
1769058407,1000,,Aggregated,45.000000,45.000000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6913,6913,18000.0,13892.166833747295,1.6159169899765402,34878.44095900073,111304.27455518588
1769058408,1000,,Aggregated,45.200000,45.200000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,6954,6954,18000.0,13929.959521268944,1.6159169899765402,34878.44095900073,111403.81291343112
1769058409,1000,,Aggregated,47.100000,47.100000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,7020,7020,18000.0,13993.74574141526,1.6159169899765402,34878.44095900073,111479.50441595442
1769058410,1000,,Aggregated,47.000000,47.000000,18000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,7066,7066,18000.0,14035.42133435099,1.6159169899765402,34878.44095900073,111642.14336258138
1769058411,1000,,Aggregated,42.700000,42.700000,19000,19000,20000,20000,20000,21000,26000,27000,35000,35000,35000,7109,7109,19000.0,14077.951959825154,1.6159169899765402,34878.44095900073,111644.63215642143
